country;countryAlt;countryFirstName;countryLastName;countryName;region;score;scoreFirstName;scoreLastName;script;subRegion;topRegion;full_name;gender;source
JP;DK;JP;DK;Japan;Asia;0.9089072433763234;1.2646307600803768;0.8460875156156717;LATIN;Eastern Asia;Asia;kenzo tange;m;genderize_r_titles
JP;JP;NP;JP;Japan;Asia;3.3989365064532406;1.0535032580322123;3.3547318412901483;LATIN;Eastern Asia;Asia;kisho kurokawa;m;genderize_r_titles
DE;DE;DE;DE;Germany;Europe;3.5072853849179046;1.6454148625870018;2.5671862581844316;LATIN;Western Europe;Europe;klaus dieter seemann;m;genderize_r_titles
GB;ZA;GB;ZA;United Kingdom of Great Britain and Northern Ireland;Europe;1.6397523538114462;1.4446742263985315;1.0092026175113809;LATIN;Northern Europe;Europe;wendell e. dodge;m;genderize_r_titles
AT;DK;AT;DK;Austria;Europe;2.0752092371874538;3.14353503130319;0.8691707987624678;LATIN;Western Europe;Europe;kurt amplatz;m;genderize_r_titles
IL;IL;AT;IL;Israel;Asia;3.3239555357333144;1.0224500755790196;2.525922789777664;LATIN;Western Asia;Asia;leo breiman;m;genderize_r_titles
GB;GB;EE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.947618036437328;-0.2010618838775979;3.249196817179556;LATIN;Northern Europe;Europe;lauriston taylor;m;genderize_r_titles
GB;NL;NL;NG;United Kingdom of Great Britain and Northern Ireland;Europe;1.8235041930203035;1.537016924822689;0.8007824056693493;LATIN;Northern Europe;Europe;leroy hood;m;genderize_r_titles
NL;NL;SE;NL;Netherlands;Europe;3.6750278950525535;3.7339201369837736;2.6588060650067784;LATIN;Western Europe;Europe;lennart eberson;m;genderize_r_titles
RU;RU;RU;RU;Russian Federation;Europe;3.5831711342206765;1.082810394553761;2.7785161455961243;LATIN;Eastern Europe;Europe;leonid ivanovich korochkin;m;genderize_r_titles
GB;FR;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;0.9657102828344653;-0.1270247995815784;1.2205548963737691;LATIN;Northern Europe;Europe;leslie alan shepard;m;genderize_r_titles
IL;RU;DE;RU;Israel;Asia;1.4215745558470043;0.2515250687754898;1.4797608650556449;LATIN;Western Asia;Asia;abraham louis levin;m;genderize_r_titles
GB;GB;CH;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.3649252768305904;1.5994536060750837;2.516714524853658;LATIN;Northern Europe;Europe;ralph twentyman;m;genderize_r_titles
DE;FR;DE;MZ;Germany;Europe;1.9908365747465808;2.5877575966261657;0.3089943429400803;LATIN;Western Europe;Europe;lothar cossel;m;genderize_r_titles
NL;ZA;FR;NL;Netherlands;Europe;3.3051080295688773;3.0079157522157014;3.1367417448676878;LATIN;Western Europe;Europe;louis ribbink;m;genderize_r_titles
DE;AT;DE;DE;Germany;Europe;1.2592477633363994;1.1129532095111652;0.5997734587941055;LATIN;Western Europe;Europe;ludwig karl ratschiller;m;genderize_r_titles
IT;IT;IT;IT;Italy;Europe;5.776234075683369;5.274423915459434;3.3991544173062787;LATIN;Southern Europe;Europe;luigi amaducci;m;genderize_r_titles
IT;ES;IT;ES;Italy;Europe;2.7416345773552586;2.213541655062225;1.3059280682735197;LATIN;Southern Europe;Europe;luigi guglielmo moncada;m;genderize_r_titles
IT;IT;IT;IT;Italy;Europe;5.705025842911532;5.274423915459434;3.0627460557384856;LATIN;Southern Europe;Europe;luigi ottolini;m;genderize_r_titles
GB;FR;GB;FR;United Kingdom of Great Britain and Northern Ireland;Europe;2.2718940726020955;1.659654625767566;1.5422338162407392;LATIN;Northern Europe;Europe;rosalind pierson;f;genderize_r_titles
IE;GB;IE;IE;Ireland;Europe;5.257079023851074;3.9526692695156003;1.972924859863231;LATIN;Northern Europe;Europe;james laughlin;m;genderize_r_titles
GB;IE;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.558199615614396;0.3138375734682218;2.0983120014735714;LATIN;Northern Europe;Europe;malcolm alexander ramsay;m;genderize_r_titles
DE;DE;CH;DE;Germany;Europe;2.468036332987666;2.574839207700552;2.1033144404806783;LATIN;Western Europe;Europe;marcel bruell;m;genderize_r_titles
IL;GB;NL;IL;Israel;Asia;2.798620651541172;1.2636213990417335;2.479152743977972;LATIN;Western Asia;Asia;mark swerdlow;m;genderize_r_titles
GB;FR;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.0477889455714084;0.5227308246341358;1.7343813591433168;LATIN;Northern Europe;Europe;mary kathleen marchant;f;genderize_r_titles
GB;IE;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.719691442188924;2.0021320224949566;1.6800348546702422;LATIN;Northern Europe;Europe;maureen morton;f;genderize_r_titles
SE;BE;KE;SE;Sweden;Europe;-0.5968785226019155;0.07499042508993188;0.1429095225977374;LATIN;Northern Europe;Europe;richard wesley telinde;m;genderize_r_titles
CZ;UA;UA;HU;Czech Republic;Europe;2.4957251443145467;3.4820558431638218;1.21974422603779;LATIN;Eastern Europe;Europe;roman hlatky;m;genderize_r_titles
DE;AT;AT;DE;Germany;Europe;3.8193838083185145;3.9565371662703663;2.808474299448076;LATIN;Western Europe;Europe;werner schreyer;m;genderize_r_titles
DE;DE;DE;DE;Germany;Europe;3.7263531189753976;2.3245391829492905;2.7001269770014518;LATIN;Western Europe;Europe;wulf u. mueller;m;genderize_r_titles
GB;IE;ZW;IE;United Kingdom of Great Britain and Northern Ireland;Europe;1.8983205589152257;2.422632986643304;0.7422276195306093;LATIN;Northern Europe;Europe;clifford truesdell;m;genderize_r_titles
ZA;GB;GB;ZA;South Africa;Africa;3.6741698938533713;-0.2944200019718031;3.5472336524596635;LATIN;Southern Africa;Africa;merrick edward peltier abrahams;m;genderize_r_titles
GB;GB;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.50881125925013;0.3847193781982009;2.2170856662227987;LATIN;Northern Europe;Europe;micah jones;m;genderize_r_titles
GB;GB;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.2594727316904497;-0.13046821366832034;1.9722542644597327;LATIN;Northern Europe;Europe;michael dudley sturge;m;genderize_r_titles
AT;DE;AT;AT;Austria;Europe;5.068308257433398;3.856759419473204;2.263658597861268;LATIN;Western Europe;Europe;michael maschler;m;genderize_r_titles
IL;SK;ZW;IL;Israel;Asia;2.7002621858583526;1.406020246639413;2.179184696612041;LATIN;Western Asia;Asia;milton friedman;m;genderize_r_titles
BN;MR;BN;DK;Brunei Darussalam;Asia;0.19802030667608528;4.53050482305704;-0.0946489800524825;LATIN;South-Eastern Asia;Asia;ed thigpen;m;genderize_r_titles
FR;BE;NL;DZ;France;Europe;0.8077324094955673;2.3881246232260445;0.1649071467631477;LATIN;Western Europe;Europe;monique beudert;f;genderize_r_titles
FR;IL;JP;IL;France;Europe;1.4261730350326307;0.2387428017112276;2.316489827677601;LATIN;Western Europe;Europe;abe goldstein;m;genderize_r_titles
RU;UA;RU;IL;Russian Federation;Europe;0.7957193309526731;0.9003597034347355;0.4668275132282405;LATIN;Eastern Europe;Europe;nadezhda borisovna bolotina;f;genderize_r_titles
GB;IE;UG;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.1877102993995963;0.5922450954578765;1.696620315750481;LATIN;Northern Europe;Europe;nicholas john mills;m;genderize_r_titles
RU;UA;RU;RU;Russian Federation;Europe;0.7393158959017475;0.9282555998909636;-0.00916953542967495;LATIN;Eastern Europe;Europe;nikolai alekseevich chernoplekov;m;genderize_r_titles
RU;RU;RU;RU;Russian Federation;Europe;3.5000514734636035;0.8026145919729564;3.012604907841859;LATIN;Eastern Europe;Europe;petrovna solntseva;f;genderize_r_titles
IE;GB;IE;IE;Ireland;Europe;4.33393732972635;4.761652112434786;0.7466936459634332;LATIN;Northern Europe;Europe;mary daly;f;genderize_r_titles
IE;GB;AM;GB;Ireland;Europe;2.8535104747798634;2.651176604973393;1.2287829830787027;LATIN;Northern Europe;Europe;arthur v. haynes;m;genderize_r_titles
AT;GB;AT;GB;Austria;Europe;3.770018241526466;3.775345814435156;2.162680205744741;LATIN;Western Europe;Europe;herbert miller;m;genderize_r_titles
GB;GB;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.9911744224179864;0.5480244872896105;2.670763073460301;LATIN;Northern Europe;Europe;james wardrop telford;m;genderize_r_titles
IE;GB;IE;GN;Ireland;Europe;0.12434094633249515;0.4181859482842892;0.7227940191740251;LATIN;Northern Europe;Europe;larry zox;m;genderize_r_titles
FI;FI;FI;FI;Finland;Europe;4.61250019187683;2.8808052538179;3.260721993011673;LATIN;Northern Europe;Europe;pirkko santavuori;f;genderize_r_titles
GB;IE;PL;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.1302059953221923;3.533121576100775;1.6372806729898248;LATIN;Northern Europe;Europe;adam sutton;m;genderize_r_titles
AT;DE;AT;ZA;Austria;Europe;3.376195112888813;3.14353503130319;2.7536057266063563;LATIN;Western Europe;Europe;kurt burger;m;genderize_r_titles
GB;GB;BI;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.2806409176767017;4.390129017516839;3.447241264808459;LATIN;Northern Europe;Europe;jean stonebridge;f;genderize_r_titles
GB;GB;KE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.458359838068631;1.5362450062801043;2.52296521435941;LATIN;Northern Europe;Europe;carol t. mowbray;f;genderize_r_titles
GB;IE;ZW;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.4197617402722276;2.5733822517026965;0.2562514992925447;LATIN;Northern Europe;Europe;charles broyden;m;genderize_r_titles
DE;FR;DE;DE;Germany;Europe;4.700243607364511;4.270210301412775;2.048952072683151;LATIN;Western Europe;Europe;ludwig waechter;m;genderize_r_titles
DE;DE;DE;DE;Germany;Europe;2.337169494095655;0.03967815905585361;1.4578966511511324;LATIN;Western Europe;Europe;paul walter hartl;m;genderize_r_titles
IE;GH;DE;IQ;Ireland;Europe;1.5819141515323527;2.6202756618352203;-0.13798788947223695;LATIN;Northern Europe;Europe;richard d. altick;m;genderize_r_titles
GB;IE;IE;IE;United Kingdom of Great Britain and Northern Ireland;Europe;1.7510169417094192;-0.030673084467587763;1.7555450090027267;LATIN;Northern Europe;Europe;christopher kevin boyle;m;genderize_r_titles
GB;GB;FR;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.2856455482137843;0.3174383665886176;1.6133682241471607;LATIN;Northern Europe;Europe;william alfred read;m;genderize_r_titles
AT;BF;AT;RO;Austria;Europe;2.7834648718469706;3.633057109810424;0.5185733640577588;LATIN;Western Europe;Europe;brigitte dragosics;f;genderize_r_titles
NG;ZM;BW;CH;Nigeria;Africa;0.384229107085483;1.9010029096129488;0.07829454874502996;LATIN;Western Africa;Africa;donald michle;m;genderize_r_titles
IE;GB;GH;IE;Ireland;Europe;2.5523047819231977;0.2351607654228384;2.623715314369093;LATIN;Northern Europe;Europe;leon anthony fennessy;m;genderize_r_titles
GB;DK;SK;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.437522375534181;5.174761243323028;3.1727199461356794;LATIN;Northern Europe;Europe;peter widdowson;m;genderize_r_titles
GB;IE;SE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.784630198377676;1.4534544696598344;3.4765731929575776;LATIN;Northern Europe;Europe;robin mckenzie;m;genderize_r_titles
IL;AT;GB;AT;Israel;Asia;1.4469676874464619;0.2350102959708237;2.485044616192301;LATIN;Western Asia;Asia;rosalind hauk kornfeld;f;genderize_r_titles
RU;UZ;RU;TM;Russian Federation;Europe;2.672108069230671;3.7038493892424147;0.22507481543806684;LATIN;Eastern Europe;Europe;vladislav v. lemanov;m;genderize_r_titles
ES;LS;ES;GB;Spain;Europe;2.100839321330874;2.558682115905597;0.011009946856360213;LATIN;Southern Europe;Europe;agustin moreto;m;genderize_r_titles
GB;IE;MK;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.8437346707474047;2.139560839772665;2.250385761693979;LATIN;Northern Europe;Europe;oliver holmes;m;genderize_r_titles
PL;PL;ES;PL;Poland;Europe;3.4009370551829687;3.4856655755730133;3.30574034316267;LATIN;Eastern Europe;Europe;rafael dudziak;m;genderize_r_titles
DE;CH;DE;DE;Germany;Europe;4.4038166708035735;4.263073111795109;1.2935173747052875;LATIN;Western Europe;Europe;ernst jeckeln;m;genderize_r_titles
DE;DE;DE;DE;Germany;Europe;3.7633829183748735;1.8508775018595955;3.153713228860785;LATIN;Western Europe;Europe;friedrich wilhelm ahnefeld;m;genderize_r_titles
GB;IE;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;3.538435869885731;3.9526692695156003;2.1831203954868093;LATIN;Northern Europe;Europe;james riding;m;genderize_r_titles
DE;DE;AT;DE;Germany;Europe;3.638978044414407;3.6929126778964947;2.315725920829796;LATIN;Western Europe;Europe;klaus dammrich;m;genderize_r_titles
FR;BE;BI;NL;France;Europe;2.0845746118209627;4.390129017516839;1.2476516944974687;LATIN;Western Europe;Europe;jean schmets;m;genderize_r_titles
GB;IL;MY;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.5234208917186494;1.5319715196489276;1.5606940011565096;LATIN;Northern Europe;Europe;michelle dorrance;f;genderize_r_titles
RU;UA;RU;GE;Russian Federation;Europe;0.4728251839126911;1.3611442961143887;0.2273342709446845;LATIN;Eastern Europe;Europe;oleg aleksandrovich petrii;m;genderize_r_titles
ZA;NO;KE;FI;South Africa;Africa;-0.9639966186705796;0.00784820316392543;-0.1479798015201722;LATIN;Southern Africa;Africa;oscar davis ratnoff;m;genderize_r_titles
IL;ID;ES;IL;Israel;Asia;0.9003788575184655;2.2463533697766067;0.3861892787286508;LATIN;Western Asia;Asia;oscar gershanik;m;genderize_r_titles
CZ;DE;CZ;CZ;Czech Republic;Europe;5.043366384285337;3.0192103823507517;3.492062391017902;LATIN;Eastern Europe;Europe;otakar cervinka;m;genderize_r_titles
DE;DE;DE;DE;Germany;Europe;3.6108366700393333;1.120755578527208;2.887246905896326;LATIN;Western Europe;Europe;otfrid foerster;m;genderize_r_titles
DK;DK;DE;DK;Denmark;Europe;3.867555544965064;1.6661912881340568;2.354242876059499;LATIN;Northern Europe;Europe;otto wilhelm madelung;m;genderize_r_titles
DE;AT;AT;DE;Germany;Europe;3.7122318725989727;4.724340106404593;2.535633184467031;LATIN;Western Europe;Europe;gerhard reuter;m;genderize_r_titles
GB;IE;DE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.9185977384600688;3.546902533597984;1.2681438348526717;LATIN;Northern Europe;Europe;paul pelliot;m;genderize_r_titles
PL;PL;PL;PL;Poland;Europe;5.007937391880347;4.130331591009393;3.214037213937492;LATIN;Eastern Europe;Europe;stanislaw zagrodzki;m;genderize_r_titles
GB;IE;IE;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.2495356583478965;-0.5279455979972378;2.7250196400982034;LATIN;Northern Europe;Europe;paul dudley white;m;genderize_r_titles
GB;IE;GB;GB;United Kingdom of Great Britain and Northern Ireland;Europe;2.5735566250860717;-0.2680583457912142;2.6848690348121327;LATIN;Northern Europe;Europe;pauline atherton cochrane;f;genderize_r_titles
MW;ZM;UG;IN;Malawi;Africa;-0.6424204620157147;-0.2960081880266026;0.20922613460517345;LATIN;Eastern Africa;Africa;pax allan chingawale;m;genderize_r_titles
PL;PL;PL;PL;Poland;Europe;5.6074319483690465;4.8977439489620505;3.3175042172571922;LATIN;Eastern Europe;Europe;jerzy wasilewski;m;genderize_r_titles
FR;FR;LB;FR;France;Europe;2.864653230788436;0.12911365328101965;2.2236475144057284;LATIN;Western Europe;Europe;claude michel cluny;m;genderize_r_titles
SE;SE;SK;SE;Sweden;Europe;3.453282997140206;-0.1395380709316906;3.6784096780564512;LATIN;Northern Europe;Europe;peter clay eklund;m;genderize_r_titles
DE;DE;SK;DE;Germany;Europe;3.4770062398986985;-0.32880306477271026;3.1106820288415085;LATIN;Western Europe;Europe;peter edgerly firchow;m;genderize_r_titles
RU;RU;AM;RU;Russian Federation;Europe;3.184045796536106;-0.18263193972372724;3.1687859459239203;LATIN;Eastern Europe;Europe;petrovsky arthur vladimirovich;m;genderize_r_titles
GB;IE;CH;GB;United Kingdom of Great Britain and Northern Ireland;Europe;1.8885918129676929;0.08900675841778945;2.0046436330958803;LATIN;Northern Europe;Europe;philip john kingston;m;genderize_r_titles
LR;IE;IE;LR;Liberia;Africa;4.519752688420819;2.102312562824018;4.175366174931417;LATIN;Western Africa;Africa;philip johnson;m;genderize_r_titles
ZA;GB;IE;ZA;South Africa;Africa;4.383411404249807;0.7258288663411193;3.6229321943981767;LATIN;Southern Africa;Africa;phyllis louisa botha;f;genderize_r_titles
NL;NL;BE;NL;Netherlands;Europe;4.137739096797295;1.4753360079464442;3.613676308994228;LATIN;Western Europe;Europe;pieter joost goedhart;m;genderize_r_titles
BE;DE;MM;BE;Belgium;Europe;3.3357731728473885;1.8061374070381573;3.3134315950286037;LATIN;Western Europe;Europe;hein wellens;m;genderize_r_titles
DE;BE;FR;DE;Germany;Europe;0.15816961519203784;0.1555971258166365;0.4573966987475645;LATIN;Western Europe;Europe;ignaz joseph pleyel;m;genderize_r_titles
ES;PT;ES;ES;Spain;Europe;5.382916773717536;5.036695662851269;1.395518429030653;LATIN;Southern Europe;Europe;jose ibanez cerda;m;genderize_r_titles
IT;FR;BE;IT;Italy;Europe;1.3377989999126707;1.9065135778537967;1.5509671254872015;LATIN;Southern Europe;Europe;kevin m. rosso;m;genderize_r_titles
CZ;AT;CZ;CZ;Czech Republic;Europe;5.083871504899962;5.139892004697389;1.5816590718194323;LATIN;Eastern Europe;Europe;josef stepanik;m;genderize_r_titles
DE;AT;DE;DE;Germany;Europe;5.708552997334838;5.571351144581713;2.3122024528385907;LATIN;Western Europe;Europe;friedrich stelzner;m;genderize_r_titles
NL;BE;NL;NL;Netherlands;Europe;3.7408049460346953;1.461188500104445;2.9427025687185755;LATIN;Western Europe;Europe;herman de pooter;m;genderize_r_titles
AT;SE;SK;SE;Austria;Europe;3.243579790393438;5.174761243323028;1.1500285347882806;LATIN;Western Europe;Europe;peter ax;m;genderize_r_titles
DE;AT;AT;DE;Germany;Europe;3.1369824783117544;3.9565371662703663;1.8782742434340007;LATIN;Western Europe;Europe;werner zeil;m;genderize_r_titles
IT;IT;HR;IT;Italy;Europe;2.7527800150089834;3.2967824669271515;1.545503855248129;LATIN;Southern Europe;Europe;mario serio;m;genderize_r_titles
ES;PT;IT;ES;Spain;Europe;2.9756923004739417;1.0012478315914448;2.493263917248676;LATIN;Southern Europe;Europe;rosalinda contreras;f;genderize_r_titles
IE;GB;IE;GB;Ireland;Europe;2.11323234892818;1.3823910739931378;1.3146199613880951;LATIN;Northern Europe;Europe;bryan f warren;m;genderize_r_titles
;DE;NG;;Namibia;Africa;1.4006297391490712;-0.1448457016810339;2.171608858549599;LATIN;Southern Africa;Africa;phillip vallentine tobias;m;genderize_r_titles
BG;RU;BG;RU;Bulgaria;Europe;3.5200418484917457;4.717494160113199;3.5771940306757317;LATIN;Eastern Europe;Europe;georgi d. efremov;m;genderize_r_titles
AT;DK;AT;IE;Austria;Europe;0.96479851528549;3.6929126778964947;0.4610021743631635;LATIN;Western Europe;Europe;klaus breddin;m;genderize_r_titles
JP;JP;JP;JP;Japan;Asia;2.8628423037393005;1.3764555132269964;1.9965019989307324;LATIN;Eastern Asia;Asia;heisuke hironaka;m;genderize_r_titles
PL;PL;PL;PL;Poland;Europe;4.4256212249714695;2.944771259143046;3.5570150330800243;LATIN;Eastern Europe;Europe;henryk wojcikiewicz;m;genderize_r_titles
DE;DE;AT;DE;Germany;Europe;2.835127916441506;1.5513731294351054;1.5947628690875058;LATIN;Western Europe;Europe;meinhart h. zenk;m;genderize_r_titles
LR;GB;AT;LR;Liberia;Africa;2.642510076883921;-0.10244483380762616;3.6018030614244503;LATIN;Western Africa;Africa;michael alan ralph cooper;m;genderize_r_titles
PL;CZ;SK;PL;Poland;Europe;3.973362424440261;4.9810022626483725;1.0107447147417274;LATIN;Eastern Europe;Europe;michal witanowski;m;genderize_r_titles
