ethno;ethnoAlt;geoCountry;geoCountryAlt;score;script;full_name;gender;source
Armenian;Armenian;US;AM;-0.17561296067177665;LATIN;arsen ralph papakhian;m;genderize_r_titles
Danish;Danish;DK;US;4.209295402953422;LATIN;peter g. schultz;m;genderize_r_titles
Russian;Russian;GB;US;3.5964676868225096;LATIN;arthur levin;m;genderize_r_titles
Kenyan;British;KE;AU;0.08827727938073525;LATIN;arthur philip booth waind;m;genderize_r_titles
Jewish;Palestinian;IL;IL;3.3868411433224668;LATIN;sason shaik;m;genderize_r_titles
Jewish;AfricanAmerican;GB;US;1.7996729546536234;LATIN;diane f. halpern;f;genderize_r_titles
British;AfricanAmerican;US;US;2.6974525372949247;LATIN;jeannette j. townsend;f;genderize_r_titles
Slovakian;Dutch;GB;CA;2.7380571724298948;LATIN;peter block;m;genderize_r_titles
Spanish;Spanish;MX;PE;4.193122482917674;LATIN;plutarco naranjo;m;genderize_r_titles
Nigerian;AfricanAmerican;NG;US;6.521474207463442;LATIN;babatunde olatunji;m;genderize_r_titles
Congolese (Kinshasa);Rwandese;CD;RW;3.4617209358048564;LATIN;faustin linyekula;m;genderize_r_titles
Guinean;Guinean;GB;US;9.294357292948822;LATIN;benedict john barry;m;genderize_r_titles
Italian;Italian;IT;PE;2.045434066052822;LATIN;bernardino luini;m;genderize_r_titles
British;British;GB;AU;2.000899576166417;LATIN;bertram neville brockhouse;m;genderize_r_titles
Jewish;French;FR;FR;3.553737463070172;LATIN;henri j. dumont;m;genderize_r_titles
Chinese;Chinese;CN;CN;1.761491560968384;LATIN;bill ricker;m;genderize_r_titles
Ethiopian;Ethiopian;CA;GB;6.700424107125825;LATIN;david h. solomon;m;genderize_r_titles
Chinese;Chinese;CN;CN;1.6319745147433182;LATIN;bob talley;m;genderize_r_titles
Polish;Jewish;US;GB;4.223874015032314;LATIN;bruce goldberg;m;genderize_r_titles
Portuguese;Malays;GB;GB;0.8314328204518635;LATIN;bryn terfel;m;genderize_r_titles
British;British;US;GB;1.6065137993870755;LATIN;burnaby munson;m;genderize_r_titles
Irish;Irish;NZ;GB;3.7011326565965534;LATIN;dennis irwin;m;genderize_r_titles
Congolese (Kinshasa);British;CD;NZ;1.040822816470139;LATIN;judith s. kaye;f;genderize_r_titles
British;British;GB;CA;2.124122780717668;LATIN;campbell grieve stalker;m;genderize_r_titles
German;German;GB;DE;1.9514656296219162;LATIN;carl gottfried semper;m;genderize_r_titles
Swedish;Korean;SE;FR;3.579286279346785;LATIN;carl gustav jung;m;genderize_r_titles
Italian;Italian;IT;US;1.7236750949371145;LATIN;carla gavazzi;f;genderize_r_titles
Italian;Italian;IT;CA;4.823611359024126;LATIN;carlo pucci;m;genderize_r_titles
German;Jewish;DE;DE;4.08527688214586;LATIN;leonhard euler;m;genderize_r_titles
Indonesian;Lebanese;US;US;2.3048797967858494;LATIN;charles darwin;m;genderize_r_titles
Jewish;Jewish;US;LT;3.13145493156862;LATIN;john volkman;m;genderize_r_titles
Swedish;Austrian;US;US;1.673451052630614;LATIN;lisa h. fish;f;genderize_r_titles
Austrian;Austrian;US;CH;2.8247516234065912;LATIN;daniel drucker;m;genderize_r_titles
Jewish;Swedish;LT;US;3.64398200598571;LATIN;john w. funder;m;genderize_r_titles
French;French;TT;GB;4.314865264157756;LATIN;claude bernard;m;genderize_r_titles
Romanian;German;RO;DE;1.3167329134363872;LATIN;stefan sarge;m;genderize_r_titles
French;Swedish;CR;US;4.058675991978172;LATIN;william c menninger;m;genderize_r_titles
British;British;NZ;CR;2.04278886119368;LATIN;edwin morgan;m;genderize_r_titles
Czech;Slovakian;CZ;SK;5.763331741449875;LATIN;petr kellner;m;genderize_r_titles
Jewish;Austrian;US;US;0.5680897241338659;LATIN;david abraham katcher;m;genderize_r_titles
British;British;ZA;NZ;4.311972671070337;LATIN;david hamilton smith;m;genderize_r_titles
British;Irish;GB;CA;1.5100050977168755;LATIN;david herbert donald;m;genderize_r_titles
British;Danish;GB;US;2.2918617432010757;LATIN;david lintott;m;genderize_r_titles
Swedish;HispanoLatino;US;US;1.4664910181711257;LATIN;david morris welborn;m;genderize_r_titles
British;British;GB;AR;2.6911103095511617;LATIN;david murray;m;genderize_r_titles
British;HispanoLatino;GB;US;1.9398576305466493;LATIN;david schofield jeffery;m;genderize_r_titles
Jewish;Jewish;NZ;CR;3.4433487525312825;LATIN;david shoenberg;m;genderize_r_titles
British;Namibian;NZ;US;2.2301205086598017;LATIN;david sutton;m;genderize_r_titles
Chinese;Chinese;CN;CN;3.3994299304430418;LATIN;xiaqi ding;m;genderize_r_titles
AfricanAmerican;British;US;NZ;2.558452745263458;LATIN;derek charles robinson;m;genderize_r_titles
British;British;NZ;GB;3.5886292236658845;LATIN;derek wilson;m;genderize_r_titles
Jewish;Polish;PL;PL;5.538858238446543;LATIN;mieczyslaw weinberg;m;genderize_r_titles
Finnish;Jewish;FI;FI;4.049665874550547;LATIN;paivi astedt-kurki;f;genderize_r_titles
Dutch;Dutch;US;CA;1.9269852534399745;LATIN;don van vliet;m;genderize_r_titles
Swedish;Jewish;CA;US;3.2581808434356656;LATIN;donald morgan anderson;m;genderize_r_titles
Irish;HispanoLatino;US;US;2.3918497942782344;LATIN;donald redfield griffin;m;genderize_r_titles
British;British;GB;US;0.9979037482357022;LATIN;donald stevenson pitkin;m;genderize_r_titles
French;Irish;CA;CA;0.34409631677308755;LATIN;donald william gau;m;genderize_r_titles
Danish;British;US;US;2.788457383847412;LATIN;kenneth woodford;m;genderize_r_titles
Danish;Slovakian;DK;US;2.919437369972357;LATIN;peter nathan;m;genderize_r_titles
British;British;NZ;US;1.1244370120689329;LATIN;richard moreton ellison;m;genderize_r_titles
Ghanaian;Jewish;CA;GR;2.4942977252557053;LATIN;samuel eiduson;m;genderize_r_titles
French;Jewish;CH;CH;3.465496861417622;LATIN;catherine pasquier;f;genderize_r_titles
British;British;CA;US;2.1700562575907414;LATIN;clifton fletcher mountain;m;genderize_r_titles
Irish;Irish;IE;CA;3.8866817614107667;LATIN;john f barrett;m;genderize_r_titles
Italian;Italian;IT;GB;4.767148843583492;LATIN;marco pizzolato;m;genderize_r_titles
Italian;Austrian;CR;US;2.840639883510661;LATIN;michael e. debakey;m;genderize_r_titles
Swiss;Swiss;US;CH;1.460192150055843;LATIN;peer michael portner;m;genderize_r_titles
Irish;Irish;IE;US;3.765981508440248;LATIN;thomas c. sparks;m;genderize_r_titles
Dutch;Jewish;NL;NL;3.5513721573065826;LATIN;willem j. kolff;m;genderize_r_titles
AfricanAmerican;HispanoLatino;US;US;-1.0927719403901346;LATIN;durr freedley;m;genderize_r_titles
British;British;NZ;CA;2.1053203542454035;LATIN;paul torrance;m;genderize_r_titles
Swedish;Flemish;US;US;1.3008073489251704;LATIN;earl witenberg;m;genderize_r_titles
German;German;DE;CH;3.9816431084281616;LATIN;eberhard braun;m;genderize_r_titles
Tanzanian;Chinese;TZ;CN;1.2616417090761085;LATIN;edda farnetani;f;genderize_r_titles
German;Irish;GB;GB;-0.13232406502776353;LATIN;edmund neville hey;m;genderize_r_titles
Flemish;Jewish;US;US;1.8216791129031291;LATIN;edward de maeyer;m;genderize_r_titles
Jewish;Polish;US;US;2.801488925742809;LATIN;edward teller;m;genderize_r_titles
British;British;NZ;GB;2.6675683845883853;LATIN;edwin sinclair young;m;genderize_r_titles
Swedish;Irish;US;US;2.152973106099307;LATIN;elisabeth dalton;f;genderize_r_titles
Irish;Jewish;IE;CR;3.018074785663772;LATIN;elizabeth parkinson cobb;f;genderize_r_titles
Irish;Irish;US;CL;1.3919611289021805;LATIN;eloge john colton greene;m;genderize_r_titles
British;British;CA;GB;2.73131708891261;LATIN;eric matheson dunlop;m;genderize_r_titles
Italian;French;US;US;0.7007954994544763;LATIN;erica gastelli;f;genderize_r_titles
Jewish;German;DE;DE;4.043428243802385;LATIN;ernst knobil;m;genderize_r_titles
Russian;Uzbek;RU;UZ;1.7149618611137796;LATIN;evgenii akimovich turov;m;genderize_r_titles
Russian;Russian;RU;GB;1.2111635394496305;LATIN;evgenii nikolaevich avrorin;m;genderize_r_titles
Chinese;Chinese;CN;CN;1.5394676002394236;LATIN;dick dalitz;m;genderize_r_titles
Czech;Indian;CZ;IN;1.8076945260616664;LATIN;milan podrimavsky;m;genderize_r_titles
Flemish;Danish;US;US;3.4954369381047763;LATIN;michael t. bowers;m;genderize_r_titles
Jewish;Polish;PL;PL;1.1789538348698216;LATIN;marian cehelnik;m;genderize_r_titles
British;AfricanAmerican;US;US;0.488306519569637;LATIN;milton terris;m;genderize_r_titles
Jewish;Swedish;GB;GB;0.18349048758432504;LATIN;alan marlatt;m;genderize_r_titles
British;British;TT;NZ;3.0181523413707496;LATIN;garry davis jones;m;genderize_r_titles
Norwegian;Beninese;NO;CA;1.2312030943710008;LATIN;line garnero;f;genderize_r_titles
British;AfricanAmerican;US;US;1.4175171797642607;LATIN;geoffrey john frederick pugh;m;genderize_r_titles
British;British;GB;AU;2.219649012462036;LATIN;george adam newsholme;m;genderize_r_titles
Greek;Greek;US;US;4.355771520026433;LATIN;george adams;m;genderize_r_titles
British;Irish;GB;IE;1.1336481154454447;LATIN;george alfred fiske quinnell;m;genderize_r_titles
Greek;Greek;CA;CA;5.16498425925935;LATIN;george veronis;m;genderize_r_titles
British;Austrian;NZ;US;1.323716758613534;LATIN;george william scott blair;m;genderize_r_titles
Portuguese;British;CR;NZ;3.0776823847602213;LATIN;gilbert jenkins;m;genderize_r_titles
Irish;Irish;IE;US;2.377211816916065;LATIN;anne hartley;f;genderize_r_titles
Irish;Irish;NZ;GB;3.1958661363955687;LATIN;angela enright;f;genderize_r_titles
British;British;AU;GB;2.223866935420565;LATIN;graham martin pizzey;m;genderize_r_titles
HispanoLatino;Danish;US;US;0.17306606048824352;LATIN;graham warner ward;m;genderize_r_titles
British;Jewish;GB;IT;0.6904577488289954;LATIN;griff terry ross;m;genderize_r_titles
Spanish;Spanish;CL;PE;1.5641794597441951;LATIN;guillermo lohmann villena;m;genderize_r_titles
British;British;NZ;CA;2.623223877751431;LATIN;gwilym kenneth davies;m;genderize_r_titles
AfricanAmerican;British;US;US;2.1896088731822965;LATIN;lauriston s. taylor;m;genderize_r_titles
Austrian;Austrian;AT;GB;3.8201972107495736;LATIN;harald patzer;m;genderize_r_titles
British;British;NZ;TT;4.0598521124484686;LATIN;harry francis west taylor;m;genderize_r_titles
Jewish;German;DE;DE;3.694137797530672;LATIN;heinz arndt;m;genderize_r_titles
Nigerian;Nigerian;US;CA;5.52782558850837;LATIN;henry james;m;genderize_r_titles
Jewish;Irish;CR;IE;3.440259003844686;LATIN;henry morgan;m;genderize_r_titles
Jewish;Jewish;DE;;0.7036157804113843;LATIN;herta julie altschulova;f;genderize_r_titles
German;Austrian;DE;AT;3.9675894593904726;LATIN;helmut scheunemann;m;genderize_r_titles
Irish;Irish;IE;GB;1.4001315741958322;LATIN;hugh kenner;m;genderize_r_titles
Irish;Irish;IE;US;2.2033859197452643;LATIN;hugh scully;m;genderize_r_titles
Jewish;French;FR;US;1.5150880523341623;LATIN;claude h. organ;m;genderize_r_titles
Polish;Jewish;PL;PL;5.453830470748955;LATIN;leszek kolakowski;m;genderize_r_titles
Spanish;Spanish;US;CR;-1.3960665411943969;LATIN;john szentagothai centennial;m;genderize_r_titles
Austrian;Austrian;US;AT;4.0238288924025065;LATIN;michael dummett;m;genderize_r_titles
Irish;Norwegian;IE;US;1.486143847653701;LATIN;richard rorty;m;genderize_r_titles
Irish;HispanoLatino;IE;US;1.6695880844119133;LATIN;paraicz ervin;m;genderize_r_titles
British;Austrian;GB;NZ;1.3226675304974664;LATIN;ian frazer;m;genderize_r_titles
Jewish;Jewish;IL;US;2.6113764908280026;LATIN;michael d. lockshin;m;genderize_r_titles
Dutch;Jewish;NL;NL;4.875762354782458;LATIN;willem leenhouts;m;genderize_r_titles
Congolese (Kinshasa);French;CD;FR;0.6391060768544727;LATIN;isidore dyen;m;genderize_r_titles
British;Irish;US;US;2.2079859018838714;LATIN;ashley morris;m;genderize_r_titles
German;Jewish;US;US;1.79342302084117;LATIN;dewey k. ziegler;m;genderize_r_titles
Irish;Irish;US;IE;1.4112274644253424;LATIN;joseph michael foley;m;genderize_r_titles
Filipino;Spanish;PH;PH;4.143347456224781;LATIN;rustum roy;m;genderize_r_titles
AfricanAmerican;Irish;US;US;1.7691322160396892;LATIN;shirley verrett;f;genderize_r_titles
Jewish;German;DE;DE;3.696235624556016;LATIN;sigmund s. socransky;m;genderize_r_titles
Irish;Irish;IE;US;4.932870445347635;LATIN;thomas e. wainwright;m;genderize_r_titles
Romanian;Indonesian;RO;ID;2.4906917996036815;LATIN;margareta nicolau;f;genderize_r_titles
Danish;Danish;US;DK;2.323242740625069;LATIN;charles c. lauritsen;m;genderize_r_titles
Russian;Russian;GB;RU;3.277957799297226;LATIN;igor ivanovich volkov;m;genderize_r_titles
South African;Malawi;ZA;MW;1.1851116726087452;LATIN;aubrey gorbman;m;genderize_r_titles
German;German;DE;GB;3.5492846352418304;LATIN;gunther hildebrandt;m;genderize_r_titles
Irish;Irish;CA;IE;4.192232359519021;LATIN;john s. laughlin;m;genderize_r_titles
French;Flemish;US;US;1.4834157603557574;LATIN;joseph ponthot;m;genderize_r_titles
French;French;US;FR;1.343034158227144;LATIN;paul ricoeur;m;genderize_r_titles
Hungarian;Hungarian;HU;GB;4.553620635696873;LATIN;attila mesko;m;genderize_r_titles
Russian;Ukrainian;RU;UA;1.938934042519426;LATIN;leonid nikitovich barabanov;m;genderize_r_titles
Swedish;German;US;DE;3.1569873410605758;LATIN;paul anderson;m;genderize_r_titles
French;French;FR;CH;2.0149838013900627;LATIN;bernard pertuiset;m;genderize_r_titles
Ugandan;Jewish;UG;GB;2.0300978030742627;LATIN;allan pred;m;genderize_r_titles
Flemish;South African;US;ZA;1.005971187384503;LATIN;benjamin l. van duuren;m;genderize_r_titles
French;Portuguese;CL;PT;1.635428659129057;LATIN;fernanda morelati;f;genderize_r_titles
Italian;Italian;US;FR;1.1717114750948814;LATIN;frederic louis lizzi;m;genderize_r_titles
British;British;NZ;CA;1.282403729810672;LATIN;george alex mills;m;genderize_r_titles
British;Irish;US;IE;2.7676307063074828;LATIN;james l. gulledge;m;genderize_r_titles
Irish;Jewish;IE;US;3.693244437947957;LATIN;john t. reeves;m;genderize_r_titles
Lesotho;Indian;LS;TT;0.6397933509684538;LATIN;lawrence gideon raisz;m;genderize_r_titles
British;Iranian;GB;GB;1.3986575860688242;LATIN;lez fairbairn;m;genderize_r_titles
Romanian;Jewish;RO;RO;4.818664929193092;LATIN;liviu librescu;m;genderize_r_titles
Swedish;British;US;NZ;1.2352531128178907;LATIN;margaret byrd rawson;f;genderize_r_titles
Irish;Irish;US;IE;3.7248006060920535;LATIN;michael patrick;m;genderize_r_titles
British;Chinese;GB;CN;0.6734007151945516;LATIN;barry firkin;m;genderize_r_titles
Swiss;Austrian;CA;CH;3.130627303510236;LATIN;walter isard;m;genderize_r_titles
Swedish;Swedish;US;NZ;4.203892995827548;LATIN;william h. rehnquist;m;genderize_r_titles
Russian;Russian;RU;GB;0.43952539021862136;LATIN;alexei borisovich kaidalov;m;genderize_r_titles
Italian;Italian;IT;GB;4.854485066960943;LATIN;antonio grieco;m;genderize_r_titles
Filipino;Spanish;PH;PH;0.741711934804858;LATIN;bernie zilbergeld;m;genderize_r_titles
Croat;Serbian;HR;RS;2.659716571890288;LATIN;danko brncic;m;genderize_r_titles
South African;Chinese;ZA;CN;0.07507849950531938;LATIN;hilton kort;m;genderize_r_titles
German;Jewish;DE;DE;4.360431039446663;LATIN;erhardt guttgemanns;m;genderize_r_titles
Chinese;Chinese;CN;CN;3.9248017073858175;LATIN;wang xiaotang;f;genderize_r_titles
Irish;Ugandan;US;UG;1.0774215905521591;LATIN;gerald d. nash;m;genderize_r_titles
Italian;Italian;US;GB;-0.31622295360280217;LATIN;leonard r. riforgiato;m;genderize_r_titles
Jewish;French;US;US;0.4340971600117062;LATIN;eliot berson;m;genderize_r_titles
British;British;NZ;CA;1.4176150336496856;LATIN;john maxwell cowley;m;genderize_r_titles
Spanish;Spanish;AU;CA;8.469026055365914;LATIN;janet marion martin;f;genderize_r_titles
French;French;FR;CA;3.736135410539685;LATIN;jean glenisson;m;genderize_r_titles
British;British;US;GB;2.7698443578753267;LATIN;james starbuck;m;genderize_r_titles
Irish;Irish;CA;IE;3.7342657637723935;LATIN;james tobin;m;genderize_r_titles
Liberia;Liberia;CA;US;7.558069312562603;LATIN;jane sherman;f;genderize_r_titles
HispanoLatino;British;US;NZ;3.1130086111868622;LATIN;jeanne allen smith;f;genderize_r_titles
Polish;Dutch;US;US;1.4131958625522252;LATIN;jeffery raymond ede;m;genderize_r_titles
German;Finnish;AU;FI;0.4758844425569352;LATIN;johann christian august heinroth;m;genderize_r_titles
British;HispanoLatino;GB;US;1.8026863696425235;LATIN;john atherton young;m;genderize_r_titles
Danish;Jewish;US;LT;2.9118401617368903;LATIN;john biaglow;m;genderize_r_titles
British;British;AU;NZ;2.009189739748204;LATIN;john frederick reading;m;genderize_r_titles
British;HispanoLatino;GB;US;2.3526203953529503;LATIN;john paton erskine;m;genderize_r_titles
Italian;Swedish;US;US;2.0972575919066303;LATIN;john popert;m;genderize_r_titles
British;HispanoLatino;US;US;1.7254546334997811;LATIN;john robinson pierce;m;genderize_r_titles
British;British;AU;GB;2.8407703907562727;LATIN;john wedgwood;m;genderize_r_titles
German;German;PE;CL;2.8126032571733552;LATIN;jorge anhalzer;m;genderize_r_titles
Spanish;Spanish;ES;US;5.3805954551435615;LATIN;jose goyanes capdevila;m;genderize_r_titles
Spanish;Jewish;ES;SE;0.5266639299873652;LATIN;jose juan arrom;m;genderize_r_titles
Spanish;Spanish;ES;FR;4.295180353329027;LATIN;jose manuel esteve;m;genderize_r_titles
Spanish;Spanish;ES;ES;3.38036059228911;LATIN;jose maria neves;m;genderize_r_titles
French;Italian;GB;US;0.4390057858811546;LATIN;joseph periam danton;m;genderize_r_titles
Jewish;AfricanAmerican;US;US;0.9530721263528392;LATIN;judd marmor;m;genderize_r_titles
South African;Austrian;ZA;AT;-0.3296890757476521;LATIN;julius erich wess;m;genderize_r_titles
Jewish;German;DE;DE;2.6907548131624295;LATIN;julius rudel;m;genderize_r_titles
Korean;Korean;KP;KP;6.531615914007268;LATIN;kim gordon;f;genderize_r_titles
Finnish;Indian;FI;IN;2.319439352864526;LATIN;kari sajavaara;m;genderize_r_titles
German;Jewish;DE;DE;4.925810099811812;LATIN;karl donath;m;genderize_r_titles
Jewish;Polish;PL;GB;5.33532703819894;LATIN;kazimierz zielinski;m;genderize_r_titles
Nigerian;Swedish;CA;CA;6.379672466693883;LATIN;kenneth alan johnson;m;genderize_r_titles
British;Irish;GB;IE;1.726541372906634;LATIN;kenneth crossley mcwalter;m;genderize_r_titles
Japanese;Japanese;JP;JP;3.5867663283375286;LATIN;kenzo tange;m;genderize_r_titles
Japanese;Japanese;JP;JP;4.338771136499287;LATIN;kisho kurokawa;m;genderize_r_titles
German;Jewish;DE;DE;4.1294550079519325;LATIN;klaus dieter seemann;m;genderize_r_titles
British;AfricanAmerican;US;US;1.2966828990842971;LATIN;wendell e. dodge;m;genderize_r_titles
Jewish;German;DE;DE;3.233696915574998;LATIN;kurt amplatz;m;genderize_r_titles
Jewish;Chinese;SK;CN;0.9114996248666408;LATIN;leo breiman;m;genderize_r_titles
AfricanAmerican;British;US;US;2.1896088731822965;LATIN;lauriston taylor;m;genderize_r_titles
Dutch;AfricanAmerican;US;US;1.2955477818869972;LATIN;leroy hood;m;genderize_r_titles
Swedish;Swedish;SE;GB;4.229501757170501;LATIN;lennart eberson;m;genderize_r_titles
Russian;Russian;RU;LV;1.4488120872879715;LATIN;leonid ivanovich korochkin;m;genderize_r_titles
French;Danish;US;US;1.7430467161354175;LATIN;leslie alan shepard;m;genderize_r_titles
Russian;Russian;US;GB;3.2310938808681664;LATIN;abraham louis levin;m;genderize_r_titles
British;British;AU;GB;1.30907747751877;LATIN;ralph twentyman;m;genderize_r_titles
German;Jewish;DE;DE;4.059002939917889;LATIN;lothar cossel;m;genderize_r_titles
Dutch;Jewish;NL;FR;0.9889319761987408;LATIN;louis ribbink;m;genderize_r_titles
German;German;DE;CH;1.0871725136675705;LATIN;ludwig karl ratschiller;m;genderize_r_titles
Italian;Italian;IT;CA;6.137831693476646;LATIN;luigi amaducci;m;genderize_r_titles
Italian;Spanish;IT;CR;2.556429230901942;LATIN;luigi guglielmo moncada;m;genderize_r_titles
Italian;Jewish;IT;IT;5.9562634510325765;LATIN;luigi ottolini;m;genderize_r_titles
British;AfricanAmerican;GB;US;1.3544030341035906;LATIN;rosalind pierson;f;genderize_r_titles
Irish;Irish;IE;CA;4.152002193359539;LATIN;james laughlin;m;genderize_r_titles
British;British;CA;GB;2.091066174960063;LATIN;malcolm alexander ramsay;m;genderize_r_titles
French;Jewish;FR;FR;0.8037182622666375;LATIN;marcel bruell;m;genderize_r_titles
Danish;Jewish;US;US;1.8149339325673703;LATIN;mark swerdlow;m;genderize_r_titles
British;British;CL;US;4.101292397313735;LATIN;mary kathleen marchant;f;genderize_r_titles
Irish;British;US;GB;1.5739703195279822;LATIN;maureen morton;f;genderize_r_titles
